5.000000000000000000e-01
5.234126984126984405e-01
5.690476190476190244e-01
6.246031746031746046e-01
6.714285714285713746e-01
7.023809523809523281e-01
7.134920634920635107e-01
7.472222222222222321e-01
7.571428571428571175e-01
7.472222222222222321e-01
7.777777777777777901e-01
7.801587301587301626e-01
8.166666666666666519e-01
8.202380952380952106e-01
8.488095238095237915e-01
8.507936507936507686e-01
8.734126984126984183e-01
8.365079365079365337e-01
8.043650793650793940e-01
8.742063492063492092e-01
8.912698412698413231e-01
8.988095238095238360e-01
8.642857142857143238e-01
8.289682539682540208e-01
9.126984126984126755e-01
9.174603174603174205e-01
9.186507936507936067e-01
8.912698412698413231e-01
9.182539682539682113e-01
9.250000000000000444e-01
9.400793650793650702e-01
9.472222222222221877e-01
9.428571428571428381e-01
9.186507936507936067e-01
9.317460317460317665e-01
9.571428571428571841e-01
9.511904761904761418e-01
9.309523809523809756e-01
9.341269841269841390e-01
9.499999999999999556e-01
9.452380952380952106e-01
9.301587301587301848e-01
9.210317460317459792e-01
9.499999999999999556e-01
9.682539682539682557e-01
9.753968253968253732e-01
9.670634920634920695e-01
9.821428571428570953e-01
9.698412698412698374e-01
9.765873015873015595e-01
