1.605745756626129062e+00
1.427489906549453735e+00
1.286251902580261230e+00
1.161157912015915006e+00
1.059623831510543734e+00
9.720180302858352217e-01
9.257392823696136697e-01
8.193373113870621172e-01
7.672093600034713967e-01
7.541020810604095459e-01
6.896755576133728471e-01
6.677881777286529541e-01
5.885195747017860635e-01
5.688391745090484175e-01
5.055142760276793990e-01
4.821648567914962880e-01
4.395024344325065835e-01
5.025264993309974670e-01
5.527593985199927840e-01
4.057909205555915721e-01
3.771583274006843345e-01
3.430256642401218192e-01
4.106066644191742054e-01
4.889796346426010243e-01
3.086378976702690013e-01
2.873184762895107380e-01
2.847451217472553031e-01
3.243647515773773193e-01
2.698148928582668193e-01
2.547450415790081246e-01
2.252588562667369732e-01
2.088884398341178950e-01
2.068464450538158306e-01
2.468059867620468195e-01
2.309769570827484020e-01
1.736463628709316309e-01
1.803282912820577677e-01
2.253867611289024353e-01
2.082207277417182922e-01
1.761833410710096359e-01
1.863002140074968283e-01
2.216143310070037842e-01
2.341239593923091777e-01
1.707671809941530283e-01
1.307693928480148371e-01
1.142868809401988983e-01
1.267370017245411928e-01
9.095738437026738843e-02
1.199385993182659205e-01
1.006202884018421173e-01
